customer_unique_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,segment,action_priority
8d6512fa0e1c5cdbd789b956de79fe2f,502,2,446.49,1,5,5,01/05/2005,Churned,5
969e62a47aec03c735127e6f11ad6564,471,2,446.32,1,5,5,01/05/2005,Churned,5
971e2252d557c5f6b2de810f6fcd52eb,463,2,446.28,1,5,5,01/05/2005,Churned,5
e3301490c373db9263c15a73172d0c6f,545,3,443.51,1,5,5,01/05/2005,Churned,5
149c19901ddcd1057deaabc003004a12,415,2,439.44,1,5,5,01/05/2005,Churned,5
e079b18794454de9d2be5c12b4392294,490,2,437.78,1,5,5,01/05/2005,Churned,5
281e1e72207e518c29b249a1361a775d,447,2,437.67,1,5,5,01/05/2005,Churned,5
8f9f1a0464f6ab0e25650be9849b086d,477,2,433.84,1,5,5,01/05/2005,Churned,5
5c4b7aa014e584d78525c38717510f01,525,2,433.44,1,5,5,01/05/2005,Churned,5
5b8a75e77489899ad9e6d57273aafd7f,456,2,432.93,1,5,5,01/05/2005,Churned,5
8597b390850fe72e108d53f42ca64846,482,2,431.97,1,5,5,01/05/2005,Churned,5
5f2a213343d506264f78cb82dd914434,496,2,430.13,1,5,5,01/05/2005,Churned,5
c0fc2e3595c750de75d36e7db9399e83,404,2,426.5,1,5,5,01/05/2005,Churned,5
52597838f6c178b19b961b068d048c71,413,2,425.54,1,5,5,01/05/2005,Churned,5
e89bf89e2621b5aeb4c181e69a8c6952,457,2,418.51,1,5,5,01/05/2005,Churned,5
1a15eecd72a08e1134ba406c7a7998e6,485,2,415.79,1,5,5,01/05/2005,Churned,5
730e4b7ede33b484516435d39ab4dc49,497,2,413.97,1,5,5,01/05/2005,Churned,5
974148f722b785f187ae13ec0040abcf,457,2,413.01,1,5,5,01/05/2005,Churned,5
043aee247e71edff7045664609f4d806,457,2,405.41,1,5,4,01/05/2004,Churned,5
ba54ee5be417c0558c060a3186451248,443,2,401.27,1,5,4,01/05/2004,Churned,5
c55821f6a2a59a93d4cde13a2ec14661,427,2,400.95,1,5,4,01/05/2004,Churned,5
1b95e3fe033836c787689ae4b9516aa3,522,2,393.61,1,5,4,01/05/2004,Churned,5
51d121ddc025c1b70f8f62a1b727aecf,413,2,391.23,1,5,4,01/05/2004,Churned,5
7acf19ddc75a0935581845e1c89edb3c,513,2,390.97,1,5,4,01/05/2004,Churned,5
cbebce165db72a2bfba9e81a3411bdf7,526,2,388.35,1,5,4,01/05/2004,Churned,5
6ee2f345f4f2fbd1cafb6447a6b37642,496,2,387.59,1,5,4,01/05/2004,Churned,5
a82d9e16794b2921f600796767322a9f,518,2,387.54,1,5,4,01/05/2004,Churned,5
0451ef5a31cea3e14ce02d768d7c9943,486,2,387.39,1,5,4,01/05/2004,Churned,5
71d2dbb6d2f52d568ca9d69c815a4331,487,2,386.59,1,5,4,01/05/2004,Churned,5
0488328f0b499963e32a37fa42a20ca0,405,2,384.17,1,5,4,01/05/2004,Churned,5
c5f6047fb345ffd234cf5b26268988be,498,2,383.45,1,5,4,01/05/2004,Churned,5
32e93651fbc6d641cffdc40c50d982a3,569,2,382.51,1,5,4,01/05/2004,Churned,5
aaf97f99c731d8d84810ff16e6ded10d,405,2,381.53,1,5,4,01/05/2004,Churned,5
70f0fca2435f0fa72fe85699630791fc,615,2,381.39,1,5,4,01/05/2004,Churned,5
5735fac0e3e12fee0b0545828a977acd,474,2,380.76,1,5,4,01/05/2004,Churned,5
294e0922aa06792eea5094656727c0bd,515,2,374.15,1,5,4,01/05/2004,Churned,5
7ee9e6c80bf1b7ec4a52639eab6c128c,536,2,373.67,1,5,4,01/05/2004,Churned,5
bb656eab01a34ac497457c5a92f5bd07,406,2,373.09,1,5,4,01/05/2004,Churned,5
1015173479527a15ccb63606a74f404e,407,2,371.85,1,5,4,01/05/2004,Churned,5
7ed57df0e6ae22a4f9e0250d52608ad5,434,2,365.12,1,4,4,01/04/2004,Churned,5
c4fe9fc8b5e1b4f9992db983d0429854,529,3,364.86,1,5,4,01/05/2004,Churned,5
fafbc4ecb15933633821dfd530c9263b,514,2,364.21,1,4,4,01/04/2004,Churned,5
08f7cf00ed9ff3e0a08fc136ec272974,411,2,355.84,1,4,4,01/04/2004,Churned,5
b09f1bff1aff13c997af071602bc048b,489,2,352.88,1,4,4,01/04/2004,Churned,5
aaad6d68de5490cba508e4203ddc87de,475,2,351.16,1,4,4,01/04/2004,Churned,5
f1a325803dd4c341c5a946ac84c71973,411,2,351.07,1,4,4,01/04/2004,Churned,5
2e43e031f10de28e557c35ef668f9396,629,3,350.97,1,5,4,01/05/2004,Churned,5
a8cb771f0d1d230407948d4ce2af5c3e,462,2,349.28,1,4,4,01/04/2004,Churned,5
6d3d5771a12f5e7d00729f940bb28fd2,448,2,347.78,1,4,4,01/04/2004,Churned,5
44b6bbfea26596437062a38c8e6bcec1,512,2,346.87,1,4,4,01/04/2004,Churned,5
28c7e3fb75d7ce1e496dc539443b71da,446,2,345.09,1,4,4,01/04/2004,Churned,5
a7d9a3e447614288937ad2bba991676c,432,2,344.11,1,4,4,01/04/2004,Churned,5
0e37a80826485260170d428b06df0ab6,400,2,344.09,1,4,4,01/04/2004,Churned,5
6a80a86f478a93a5f4c7ba8db6441a6b,448,3,342.75,1,5,4,01/05/2004,Churned,5
f4af0b3f627879bf6801db96949b1e71,422,2,342.23,1,4,4,01/04/2004,Churned,5
1cc48564488184883cc7923b82c7b3f9,453,2,338.86,1,4,4,01/04/2004,Churned,5
35e146c985a9cf989c91edb4c0c156fa,640,2,338.46,1,4,4,01/04/2004,Churned,5
f46971f1ac7b376b668114a027c98e78,511,2,337.85,1,4,4,01/04/2004,Churned,5
63df651d5e8adb6a0e4baeb66a0eea37,411,2,337.22,1,4,4,01/04/2004,Churned,5
ae20947231d4d44dde1680a7ab14d90a,401,3,335.15,1,5,4,01/05/2004,Churned,5
fccfbf734a92029859c4fe58eff05114,567,2,333.17,1,4,4,01/04/2004,Churned,5
3871b0ab0166a2f441fa762f5206cacc,402,2,333.15,1,4,4,01/04/2004,Churned,5
a10fe3c477989c968aa284bd448b1d5b,536,2,332.65,1,4,4,01/04/2004,Churned,5
2b174670dbec666bbc68b6e2a4062740,464,2,331.94,1,4,4,01/04/2004,Churned,5
355ae139c8a163fb77c065a2d1403ed9,526,2,330.55,1,4,4,01/04/2004,Churned,5
1fe11e8f0fa5bea7416ec09d6e8d2b4d,604,2,326.24,1,4,4,01/04/2004,Churned,5
31d4b05ef830a7347b8f43640eb6511e,602,2,323.35,1,4,4,01/04/2004,Churned,5
fdb2f8a871f180fefdf3ba06bf7ab179,498,2,322.43,1,4,4,01/04/2004,Churned,5
5ec4c90f549177a8cbbbc7419353e66a,440,2,322.01,1,4,4,01/04/2004,Churned,5
a06f383add4d40457f1909b67ce6b7fb,576,2,321.98,1,4,4,01/04/2004,Churned,5
7e91ec540af718ab375b1d13271e9543,523,2,321.52,1,4,4,01/04/2004,Churned,5
bfc84496b1100cbbd83a6f8087526168,484,2,320.87,1,4,4,01/04/2004,Churned,5
9d31457a03125fc870787a251760315a,413,3,320.17,1,5,4,01/05/2004,Churned,5
e702e8b7b2a4233b4a1c21f457a1030e,517,2,315.44,1,4,4,01/04/2004,Churned,5
015557c9912277312b9073947804a7ba,534,2,315.12,1,4,4,01/04/2004,Churned,5
161b2eb506dd664bb5d23dc701a14b59,455,2,314.39,1,4,4,01/04/2004,Churned,5
0e3c753956e35026b965d9ac3590c5af,435,2,314.12,1,4,4,01/04/2004,Churned,5
51c2f039f08424330a6bbba4c9949d98,479,2,312.02,1,4,4,01/04/2004,Churned,5
51838d41add414a0b1b989b7d251d9ee,500,3,310.86,1,5,4,01/05/2004,Churned,5
d2d3ed262b31f2bb50932fd0b1ab5df7,531,2,309.17,1,4,4,01/04/2004,Churned,5
6fc92189a4d83f8f8eb046b050ce8687,466,2,308.49,1,4,4,01/04/2004,Churned,5
5b07d855f3356e33b1434dfb5a035cd7,416,2,307.8,1,4,4,01/04/2004,Churned,5
afd7854781ccdc3222b69421f9c7c6ee,591,2,303.98,1,4,4,01/04/2004,Churned,5
6a56e8e6c20175d122a962a5e5dfcf5e,408,2,303.93,1,4,4,01/04/2004,Churned,5
d4bfdb188411b1d1fdd0a66e8017e8b4,478,2,301.35,1,4,4,01/04/2004,Churned,5
c3a1aa867de7bbc426695e756107ed38,457,2,301.28,1,4,4,01/04/2004,Churned,5
53b30ca78efb2b7efcd3f9e461587eb2,404,2,300.47,1,4,4,01/04/2004,Churned,5
9077449283dc1319d5e51fb3159b28e2,440,3,299.43,1,5,4,01/05/2004,Churned,5
5ed4db82a99daa916b5a11e6c48df670,581,2,297.69,1,4,4,01/04/2004,Churned,5
bf6656ef50e6fd00e7517b01d615b4f3,417,3,294.83,1,5,4,01/05/2004,Churned,5
ef7ccf8e6acbf1ac71af305967e708c3,450,2,294.72,1,4,4,01/04/2004,Churned,5
335be0ca4b7aa8578e364a76efd4da52,485,2,293.7,1,4,4,01/04/2004,Churned,5
0ea353565cdde00e1d8352a08290a352,418,2,292.76,1,4,4,01/04/2004,Churned,5
5908f8630bbd5a8d5984b25f85588168,414,2,291.32,1,4,4,01/04/2004,Churned,5
f79c969a1665f477201e86ae6e036c30,499,2,290,1,4,4,01/04/2004,Churned,5
2ff1b818fb048c44dc6629f013cceae6,439,2,289.92,1,4,4,01/04/2004,Churned,5
ae207cf8119fd10e3b9ac24570089fad,409,2,281.5,1,4,4,01/04/2004,Churned,5
6668e1ae499e2e9be475b7f708580232,493,3,281.18,1,5,4,01/05/2004,Churned,5
e031118eb65330b4c180522f2743cf51,503,2,280.33,1,4,4,01/04/2004,Churned,5
323f8f14acb90e50f86f1885b6b53c6d,625,2,279.79,1,4,4,01/04/2004,Churned,5
5af103d3f12fd83434cb97578a1e8d49,592,2,278.93,1,4,4,01/04/2004,Churned,5
b26fa76ddf33e534491e4ec46f51bc64,429,2,278.72,1,4,4,01/04/2004,Churned,5
929b8bad532f969fc414b7831ff3360d,438,2,277.97,1,4,4,01/04/2004,Churned,5
194be31520cde5c527bad17720119e85,429,2,277.25,1,4,4,01/04/2004,Churned,5
d059a0ec4c911c7abb10602099670325,444,2,276.82,1,4,4,01/04/2004,Churned,5
d927267e54f07b9e0fd408d2f840024c,520,2,276.73,1,4,4,01/04/2004,Churned,5
3170ebd8b32a5e2102c9d75e0a7f6d74,418,2,276.48,1,4,4,01/04/2004,Churned,5
9620e26af0dfec5a16a52cd2afa81717,436,2,274.65,1,4,4,01/04/2004,Churned,5
a5c9660af607788526f45b6774ac2594,452,2,273.25,1,4,4,01/04/2004,Churned,5
2f41863e0922b8d1fbb756691b5c315b,559,2,272.64,1,4,4,01/04/2004,Churned,5
477f7f182e8da105ba6713c0d5a24f15,602,2,271.11,1,4,4,01/04/2004,Churned,5
97bc08e526795b17e1d4f642f77ae304,436,3,269.97,1,5,4,01/05/2004,Churned,5
ba77e9b6506636dcbd03e463d4786f24,472,3,269.64,1,5,4,01/05/2004,Churned,5
54b716ecf36f372ca6a585a68025e8a1,560,2,269.18,1,4,4,01/04/2004,Churned,5
79c3ef46b89f10777f5604a5e1ee22b5,427,2,266.91,1,4,4,01/04/2004,Churned,5
88ecb91d6d5e47ebdc2129cd046b0935,516,2,266.56,1,4,4,01/04/2004,Churned,5
9910e92c18776a14048773cef6592b91,448,2,266.16,1,4,3,01/04/2003,Churned,5
593cb774409e5239a1946d1c88e0813d,469,3,265.5,1,5,3,01/05/2003,Churned,5
c5b58e89d4e287e453b4a0bffcf7a025,446,2,264.28,1,4,3,01/04/2003,Churned,5
3b6f5d22fb32e6ac2fbbb944b18cf1bb,450,2,263.96,1,4,3,01/04/2003,Churned,5
c17db1418a98b4a6d1dcad61cc579c70,519,2,262.67,1,4,3,01/04/2003,Churned,5
f63e56138ee7885ffc3b7e56933446e6,402,2,261.1,1,4,3,01/04/2003,Churned,5
c40388c86f0334d1d69f33fc43322a8c,629,2,259.6,1,4,3,01/04/2003,Churned,5
2d7a88002fb4c6073fbef4f59707a0e0,636,2,258.95,1,4,3,01/04/2003,Churned,5
61b6a01709e3d754942803765b85eea6,426,2,257.8,1,4,3,01/04/2003,Churned,5
bf6504419e536f7c4c2461ebb0689d48,475,2,257.58,1,4,3,01/04/2003,Churned,5
eac6dbc8ecd0a2f08ed8e53d18f0e0d0,400,2,257.52,1,4,3,01/04/2003,Churned,5
a5c806ebe5b25d0ab1e7f0da0e17d6bc,552,2,257.24,1,4,3,01/04/2003,Churned,5
b0b057559c54c99e41a21c40c08f7780,499,2,257.09,1,4,3,01/04/2003,Churned,5
c76762dfb642ac154475239639f7f8f4,616,3,256.86,1,5,3,01/05/2003,Churned,5
c40b4a21d854ab194280dadc8998061f,475,2,255.84,1,4,3,01/04/2003,Churned,5
83424549593093baf504ac260d4615e7,516,2,254.88,1,4,3,01/04/2003,Churned,5
5c8b41ba21631ca0432de4a10a56fcf1,555,2,254.84,1,4,3,01/04/2003,Churned,5
8e2c92b2442298bd653b0e9aadf4c313,399,2,254.61,1,4,3,01/04/2003,Churned,5
1d627d8a6e1e33ea8eeeb7a17d998660,410,2,254.35,1,4,3,01/04/2003,Churned,5
83935d750c83951d7d0211a3c60e78fd,459,2,252.44,1,4,3,01/04/2003,Churned,5
befed7f0bf7fc3d0262b0f95989a36ae,595,2,251.87,1,4,3,01/04/2003,Churned,5
95160caf14611a705759de6bf13555b6,458,2,251.65,1,4,3,01/04/2003,Churned,5
1a68c22c23a52a35f499dbd3c5a020a6,409,2,250.57,1,4,3,01/04/2003,Churned,5
87a7c3090f96d9da963125a0d7f8193a,492,2,250.46,1,4,3,01/04/2003,Churned,5
9b76c588a7a8d495bce4f71d2559d3ee,552,2,250.01,1,4,3,01/04/2003,Churned,5
bd0f8d6b6bc185debdf79f91ba30fdc6,595,2,249.06,1,4,3,01/04/2003,Churned,5
5f7f2f316d856064acee6f1db7c9f63f,416,2,249.04,1,4,3,01/04/2003,Churned,5
7cc23ec3506e4e1e67d0702da04a734c,469,2,248.91,1,4,3,01/04/2003,Churned,5
2f7c8c8386941ce0ef458ca7ff304123,424,2,247.93,1,4,3,01/04/2003,Churned,5
c4d9ec8c227594222eedd980cb28a6f4,479,2,247.21,1,4,3,01/04/2003,Churned,5
5a21363c92f912e70cb482c96bc03af3,493,2,246.57,1,4,3,01/04/2003,Churned,5
90f323e9f0948ddd96c6f6a8ecc75830,499,3,245.2,1,5,3,01/05/2003,Churned,5
f5344c7feb209d1e8a9de5d60ed79331,443,2,244.58,1,4,3,01/04/2003,Churned,5
87315ceb47e77d03a1c90474e228db6c,542,2,244.29,1,4,3,01/04/2003,Churned,5
5e24610c5a55f0b6ffdaf9e846d02362,427,2,244.22,1,4,3,01/04/2003,Churned,5
e69e2b2ce493d7d2307b2588fd1614bd,593,2,243.93,1,4,3,01/04/2003,Churned,5
e5bdbd18812e42788e7cbad7058fc0ab,540,2,242.5,1,4,3,01/04/2003,Churned,5
cc14ea7099959d91a17c9d7c3a46721d,516,2,242,1,4,3,01/04/2003,Churned,5
970e5961383615662043afa2d9c68802,486,2,239.94,1,3,3,01/03/2003,Churned,5
1647c6dc2941bd075dc5dd3448807bed,423,2,239.62,1,3,3,01/03/2003,Churned,5
05e52c1f96f8b83dd66dcdce679ff58d,450,2,239.16,1,3,3,01/03/2003,Churned,5
6c722fdc0ca8a586dcfa980f2f1278eb,411,2,238.04,1,3,3,01/03/2003,Churned,5
5a2e847dd085d36e3ba8916b75e794ed,528,2,237.86,1,3,3,01/03/2003,Churned,5
85b33fdcff5e20584ac9ec8e3c559ea3,402,2,235.16,1,3,3,01/03/2003,Churned,5
da938ecdfde4d90f6c247bfa5233c66a,460,2,235.07,1,3,3,01/03/2003,Churned,5
9d8130e675ce6c1f24cd519444f7642b,462,2,233.6,1,3,3,01/03/2003,Churned,5
9a736b248f67d166d2fbb006bcb877c3,435,2,233.49,1,3,3,01/03/2003,Churned,5
b157d45094580a4a5a90af5331351c13,416,2,233.1,1,3,3,01/03/2003,Churned,5
630331e73a79ae9a2ba821bd326ea298,469,2,233.07,1,3,3,01/03/2003,Churned,5
2d7c6bd64b139f0f40968dd19c629532,442,2,232.76,1,3,3,01/03/2003,Churned,5
d045537cf9bd29e415334af5a6cb8ff5,452,2,231.55,1,3,3,01/03/2003,Churned,5
5bc94b60050224af3dfdd2377c7e93e6,624,2,231.19,1,3,3,01/03/2003,Churned,5
523730e4b2ef7654c243699b81763112,528,2,229.83,1,3,3,01/03/2003,Churned,5
1ae30e98d81bdf991fa25b52b8142308,471,2,228.56,1,3,3,01/03/2003,Churned,5
827f51bdaa8e37bf31ff413e0a7699a4,592,2,228.3,1,3,3,01/03/2003,Churned,5
f0996ee6e59d10ac46fd0b9c632e759d,470,2,228,1,3,3,01/03/2003,Churned,5
58075e17e770fc08571c3e0f452f6a11,469,2,227.27,1,3,3,01/03/2003,Churned,5
1e6dc17adde78e52b6fa5e634f4454e0,469,2,226.67,1,3,3,01/03/2003,Churned,5
e7ba27eaa7692a165b91ba35a41da310,574,2,225.61,1,3,3,01/03/2003,Churned,5
49cee01774f85ef576192e1038cf9cc6,407,2,225.51,1,3,3,01/03/2003,Churned,5
cf32aeb4e8a323e6499a573ac5c90326,428,2,224.57,1,3,3,01/03/2003,Churned,5
7c67f115342d01560cd438fad6346a3c,506,2,223.99,1,3,3,01/03/2003,Churned,5
b824f6981f2ee1c30533c4138572428c,448,2,223.64,1,3,3,01/03/2003,Churned,5
86a78c9e5114f4ed30887d4fd8153d9e,511,2,223.23,1,3,3,01/03/2003,Churned,5
668ddbdd3ee99d4339eadfef21531d45,445,2,222.84,1,3,3,01/03/2003,Churned,5
c400a61d8b936f7d10930fc142a39407,606,2,222.34,1,3,3,01/03/2003,Churned,5
cee4e6509d99d45518c65d26971c1cbb,456,2,221.8,1,3,3,01/03/2003,Churned,5
f3d176999f9c1273045f770712608944,436,2,221.58,1,3,3,01/03/2003,Churned,5
177c725937ae5f96171bb8b43f196dfa,537,2,220.33,1,3,3,01/03/2003,Churned,5
82c173abf4679049bd8628bfe89a9f2c,407,2,218.82,1,3,3,01/03/2003,Churned,5
4f011f45db425dcd3be79d4c11e9ad05,493,2,218,1,3,3,01/03/2003,Churned,5
096e351116755fe4c3c1e48eaf301a41,519,2,217.49,1,3,3,01/03/2003,Churned,5
582183483d33018384b309d31c45f353,542,2,216.83,1,3,3,01/03/2003,Churned,5
b918da4934c7eabcda6e45b4e18aba53,527,2,215.67,1,3,3,01/03/2003,Churned,5
233c8f191c45cef30af148a82ac70020,481,2,215.31,1,3,3,01/03/2003,Churned,5
083ca1aa470c280236380973a48f77c6,427,3,214.97,1,5,3,01/05/2003,Churned,5
a5d3bfee5b23b430b95c4ae295e1028a,632,2,213.7,1,3,3,01/03/2003,Churned,5
bc27afa44f5b67b080ab4ba3851a162d,429,2,213.34,1,3,3,01/03/2003,Churned,5
59bba92de9b8f6be0808e4d9d64b4b43,480,2,213.15,1,3,3,01/03/2003,Churned,5
92b0705c6923fe44dd71b2b737687a7c,624,2,213.1,1,3,3,01/03/2003,Churned,5
609adc68db390a15fd21648c496f50b7,584,2,213.01,1,3,3,01/03/2003,Churned,5
98b69c34f0422d2e025280b55531166e,423,2,211.88,1,3,3,01/03/2003,Churned,5
0bc9c245cd69735af23eefdd89d74e7e,399,2,210.8,1,3,3,01/03/2003,Churned,5
ee2e40e31211c5c36ebf28b78316542e,523,2,210.43,1,3,3,01/03/2003,Churned,5
75fe145e64986de933b893642277d8a9,584,2,210.29,1,3,3,01/03/2003,Churned,5
565448508b44312e8489ca1bc1f5d09e,545,2,210.16,1,3,3,01/03/2003,Churned,5
0ac10a57d07e3d38b11f66283c44672b,502,2,209.66,1,3,3,01/03/2003,Churned,5
1b765716e166ca699d20c4adc8bb0f7c,563,2,209.6,1,3,3,01/03/2003,Churned,5
606441378b517f9eeb89f9154a1c4d4f,494,2,207.61,1,3,3,01/03/2003,Churned,5
ecb43665c8c390857cabf385d918da87,418,2,207.48,1,3,3,01/03/2003,Churned,5
e78838df9c44e102b6ac84cc5eea7d5c,617,3,205.96,1,5,3,01/05/2003,Churned,5
367f4686d7112d69feed92b02a1775ed,516,2,205.5,1,3,3,01/03/2003,Churned,5
3f36fa15a16c4850992aa0f33561906e,503,2,204.82,1,3,3,01/03/2003,Churned,5
0f0e48a91c9c285404572b095bcb373c,454,2,204.54,1,3,3,01/03/2003,Churned,5
636f22218f8430a8463c5ddc5f68fc62,465,2,204.36,1,3,3,01/03/2003,Churned,5
5e85d75d3e3df197f08b89a2cbaad54b,586,2,201.22,1,3,3,01/03/2003,Churned,5
c0378e9280a6e9401f2b0fd4a288496b,422,2,200.98,1,3,3,01/03/2003,Churned,5
9d4dad0a5382a8d234d0ad979dc594f2,567,2,200.87,1,3,3,01/03/2003,Churned,5
ce60a50b73f7934a7d4caa92f2f05bbf,411,2,200.29,1,3,3,01/03/2003,Churned,5
cf7d5df4ee5ebe39ed41f0c5c1584b1c,446,2,199.7,1,3,3,01/03/2003,Churned,5
5b71ca52f13f79c2be72b2aad8755c0a,439,2,199.4,1,3,3,01/03/2003,Churned,5
7c927c2454a57a0e02fcaceb99750523,564,2,198.43,1,3,3,01/03/2003,Churned,5
b64ebaf3d11b7209fe566364cc359a51,457,3,198.14,1,5,3,01/05/2003,Churned,5
cfdaaa0caea59b06efb4b0fb8c700684,593,2,197.49,1,3,3,01/03/2003,Churned,5
1b2db8ab2d8e7b84b5455736fc9713f2,517,2,196.48,1,3,3,01/03/2003,Churned,5
0cbcf91ef2dd6dfcce9ee63c8772dc97,428,2,196.18,1,3,3,01/03/2003,Churned,5
c803385049057260f738c18c12749747,510,2,195.36,1,3,3,01/03/2003,Churned,5
947e93a9bb28256adebe49f78cff07ad,504,2,195,1,3,3,01/03/2003,Churned,5
996fdddf8cd5bbb99b221fcaf5ba1359,454,2,194.09,1,3,3,01/03/2003,Churned,5
f62d6572c9c25b3796d058d7b833f8b7,494,2,193.94,1,3,3,01/03/2003,Churned,5
36445bb429c8bb13c3f8cd6794723647,519,2,193.66,1,3,3,01/03/2003,Churned,5
0802a1a217680f13264a70ddb7220823,607,2,192.7,1,3,2,01/03/2002,Churned,5
f2655a0ca53cad79e713d1a21b2328b7,520,2,192.22,1,3,2,01/03/2002,Churned,5
f11821d908830e74ad782532ebed897a,422,3,191.1,1,5,2,01/05/2002,Churned,5
d3efd0ae3bee9c35f302e336aef87b99,556,2,190.93,1,3,2,01/03/2002,Churned,5
d56ded4569dd9821b2f83710a56afbde,426,2,189.99,1,3,2,01/03/2002,Churned,5
b7d8524e14913b79fe082a5fc2efffd7,415,2,189.41,1,3,2,01/03/2002,Churned,5
3bfda42ef722cb59c430e6be0b68628c,452,2,189.08,1,3,2,01/03/2002,Churned,5
0751ebe1c05ef7a632934adae06c6d4a,451,2,188.79,1,3,2,01/03/2002,Churned,5
6576977872dd65f5b680e944afe3a724,404,2,188.78,1,3,2,01/03/2002,Churned,5
544bd839b4e7f92a077c7bf2410f8b02,422,2,188.3,1,3,2,01/03/2002,Churned,5
ccac5680eab564a88f301f59030b448b,517,2,187.64,1,3,2,01/03/2002,Churned,5
24cad6db9c734bd4f0edc6a314735880,403,2,187.36,1,3,2,01/03/2002,Churned,5
94b27f5cb0276a9d149375e24de840d2,418,2,186.4,1,3,2,01/03/2002,Churned,5
3f6ac9a49767899814866524054ba779,558,2,186.39,1,3,2,01/03/2002,Churned,5
479085be6190cd4a8e610b4fcce5f29c,453,2,186.14,1,3,2,01/03/2002,Churned,5
5b1ae94194ff6e974356063557746e47,515,2,185.87,1,3,2,01/03/2002,Churned,5
fe59d5878cd80080edbd29b5a0a4e1cf,421,3,185.09,1,5,2,01/05/2002,Churned,5
da0440138fea4368af70b5cb01126a9c,419,2,184.94,1,3,2,01/03/2002,Churned,5
54c7b4f48fb9e911bf328bf9884ca61d,442,2,184.74,1,3,2,01/03/2002,Churned,5
fdb1f3e0dd15b657acc64314ce89688f,428,2,184.33,1,3,2,01/03/2002,Churned,5
c90610b4cd15ff318841445c558c41fb,516,2,183.73,1,3,2,01/03/2002,Churned,5
b3806e7118d02476c96b3dd8578dd07f,539,2,183.71,1,3,2,01/03/2002,Churned,5
3a649b3c6b379a427fa6f4a5f646a43d,432,2,183.56,1,3,2,01/03/2002,Churned,5
c9c6d353f4101827b3dbc83b093b2fe6,559,2,182.95,1,3,2,01/03/2002,Churned,5
9e174aadbc877e3c42ca03babfd157f8,443,2,181.94,1,3,2,01/03/2002,Churned,5
0ecf7f65b5ff3b9e61b637e59f495e0a,737,2,180.82,1,3,2,01/03/2002,Churned,5
a38b86dce31f7c014a0c958b548f6a64,492,2,180.66,1,3,2,01/03/2002,Churned,5
7263bdaf8bd8ca9e023f521f8ae50970,583,2,180.37,1,3,2,01/03/2002,Churned,5
5b2c2b2a8d9e890debe309928d321f20,478,2,179.49,1,3,2,01/03/2002,Churned,5
c25d2fb6d22e04ce43c3652e3cacadad,407,3,178.56,1,5,2,01/05/2002,Churned,5
e64ab18890c89066fe47f8abbbf180de,494,2,177.91,1,3,2,01/03/2002,Churned,5
ae74c314b9c383e5d7bcd99d54ffbc71,497,2,177.77,1,3,2,01/03/2002,Churned,5
1590457b4be348b165ff7030a6f94dce,469,2,177.75,1,3,2,01/03/2002,Churned,5
84af029e54a6f659f7ace6f7cf0daa68,449,2,177.64,1,3,2,01/03/2002,Churned,5
9dc44558922ff57d14d99f20d37f440f,486,2,176.24,1,3,2,01/03/2002,Churned,5
4067ba7df47a2bcb753ae5f7530fc7cc,505,2,176.21,1,3,2,01/03/2002,Churned,5
a327e19095ffb086d25f7ee477c9d3c6,626,2,175.8,1,3,2,01/03/2002,Churned,5
256b3e7a939dddf3e40608cac69e88c7,546,2,174.68,1,3,2,01/03/2002,Churned,5
0c4c416f1f9844e6805b074f8f96f52c,431,2,174.48,1,3,2,01/03/2002,Churned,5
bd8bee2d841f2573c7c4f2d49dfdcaf0,586,2,174.09,1,3,2,01/03/2002,Churned,5
5036f4227f2e546879f581d8fd3e6ec6,445,2,173.8,1,3,2,01/03/2002,Churned,5
fb4accbcbcd54672a8a8b195d9ff0ec8,427,2,173.62,1,3,2,01/03/2002,Churned,5
869be6f00b4c49e72f9a1e2033baa9f0,511,2,173.52,1,3,2,01/03/2002,Churned,5
475cab480951109dec3ad6f770167fa5,443,2,170.9,1,3,2,01/03/2002,Churned,5
c130bf40aa6d3bdb444b04a8d78adf5a,503,2,170.68,1,3,2,01/03/2002,Churned,5
d2f38262a9f66d15aa9fc2b60ea873d9,502,2,170.47,1,2,2,01/02/2002,Churned,5
81b133c3f4e30a14a6585a2f20ff150f,481,2,170.36,1,2,2,01/02/2002,Churned,5
d66f438b3fcdcf22e7224aaeaf525443,327,2,170.34,2,2,2,02/02/2002,Churned,5
e424731f7e9ccc9f3384b8b71378cbf7,418,2,169.98,1,2,2,01/02/2002,Churned,5
c0ab0c71f36879a7e904700157a6d88c,545,2,169.76,1,2,2,01/02/2002,Churned,5
601bf929b8d0a8feecab068a2110ae1f,304,2,168.95,2,2,2,02/02/2002,Churned,5
38e74ef4e3bcf3019fd22b84649bf90d,464,2,168.49,1,2,2,01/02/2002,Churned,5
c0779cfb3d6695eb9a6c14772852e10e,606,2,168.4,1,2,2,01/02/2002,Churned,5
c2551ea089b7ebbc67a2ea8757152514,508,2,168.22,1,2,2,01/02/2002,Churned,5
d5f79f616536f08c3946ee6ac810a43a,379,2,168.12,2,2,2,02/02/2002,Churned,5
f7b62c75467e8ce080b201667cbbc274,740,2,168.05,1,2,2,01/02/2002,Churned,5
8ac0c45f8e89a3d25738b3700ee9e132,449,2,167.29,1,2,2,01/02/2002,Churned,5
